ID	date	tweet	is_subjective	sentiment	is_offensive	is_targeted	target
1271371663813337092	Jun 12 2020	چەندە باشە هەموو شتێ بەخۆزگەی ئێمە نابێ دەنا زەوییەکی زۆر زۆر چۆڵمان دەبوو جا مردن خۆزگەی کێ نیە؟ 😅💔🥀	yes (+)	negative	no (-)	no (-)	other
1271568223901749248	Jun 12 2020	نازانم مناڵیم نەقس بووە چی خۆرم حەز لە یاری مناڵانە زۆررر تب ورچ و شتی وا ناڵێم مەبەستم یاری ماقوڵێنەو ئەمانە	yes (+)	negative	no (-)	no (-)	other
1271502478434086918	Jun 12 2020	جا ئێوە نازانن ئێمڕۆ چەنێ خوەش بوو ئاخ هەی ماڵێکم	yes (+)	positive	no (-)	no (-)	other
1271527868661669888	Jun 12 2020	ئەوەی تووڕەبوونەکەی دەڕئەبڕێ لەبەردەمت ئاسودەبە ئەو کەسە ڕاستیە ئەملاو لا ناکات	yes (+)	neutral	no (-)	no (-)	other
1271452435597361158	Jun 12 2020	پێوویست ناکات ببیت بە خۆر بۆ کەسانێک کە نرخی ڕۆناکییەکەت نازانن 🌚	yes (+)	negative	no (-)	no (-)	other
1271548461641588737	Jun 12 2020	کەس ئاگای لە حاڵی کەس نییە ئەزیزەکەم	yes (+)	negative	no (-)	no (-)	other
1271577689271533568	Jun 12 2020	ئەم ڕۆژگارە وایە بۆشاییەک بۆ جێ ئەهێڵێ نە بە خۆو نە بە دەستی کەس پڕ ئەبێتەوە	yes (+)	negative	no (-)	no (-)	other
1271576439033397248	Jun 12 2020	بڕوام نە بوو ڕۆژێ دادێ تۆش دەبیت بە یادگاری🙂	yes (+)	negative	no (-)	no (-)	other
1271548530293903361	Jun 12 2020	مروڤ ب ڕەوشتێ خو یێ جانە، نە ب سیماێ خو	yes (+)	mixed	no (-)	no (-)	other
1271535332178169860	Jun 12 2020	ئازادی ژن تێکەڵ بە بەڕەڵایی مەکەن ، ژنی ژیر نە بەڕەڵا دەبێت نە ئازادی بۆ بەڕەڵا بوون دەوێت	yes (+)	negative	no (-)	no (-)	other
1271531955352371200	Jun 12 2020	ئەرێ کاکە خۆ کفر نە ئەبوو منیش چاوم سەوز بویایە🥺	yes (+)	negative	no (-)	no (-)	other
1271549433516306439	Jun 12 2020	خەڵکینە ئەگەر من مردم بە بۆنەی کڕۆناوە نەبووە ئێشی پشت منی کوشت ئێشی پشت ئەتوانن بێن بۆ پرسەکەم	yes (+)	negative	no (-)	no (-)	other
1271520961502871553	Jun 12 2020	خۆزگە دەمتوانی هیچ کەسم بۆ گرینگ نەبێ	yes (+)	negative	no (-)	no (-)	other
1271304130842296320	Jun 12 2020	کەسانێک هەن هیچمان لێیان ناوێت تەنها ئەوەندە نەبێت ئەوان باشبن بۆ ئەوەی ئێمە باشبین	yes (+)	neutral	no (-)	no (-)	other
1271553248613355527	Jun 12 2020	دڵداری ئەو بانگی دڵدارییەی کە لە کوڵی دڵەوە دێتە دەرێ پیرۆزە، جوانی پەرستیم ئەوێ نەک پارەپەرستی	yes (+)	neutral	no (-)	no (-)	other
1271530288276013058	Jun 12 2020	من دلێکم لا جوانە کە لە سەد لاوە شکابێی نەک ئەوینێ کە پێیویستی بە تکا بێ 💕	yes (+)	mixed	no (-)	no (-)	other
1271514645854068738	Jun 12 2020	خەریکە تێدەگەم، دڵخۆشیم پێویستی بەوەیە کە واز لەهەندێ شت بێنم، نەک هەندێ شت بەدەست بێنم 🙂	yes (+)	positive	no (-)	no (-)	other
1271540393516154880	Jun 12 2020	خەمبارم هاوڕێ	yes (+)	negative	no (-)	no (-)	other
1271537496720097281	Jun 12 2020	هەتا دەگەیە ئەو شتەی کە دەتەوێ دوایی ناتەوێ	yes (+)	negative	no (-)	no (-)	other
1271300686911811584	Jun 12 2020	حکومەتی بەناو هەرێم 400 ملیارەتان دابەچی	yes (+)	negative	no (-)	no (-)	other
1271502890130182144	Jun 12 2020	هەزار خۆزگەم بەو کاتەی لەگەڵ تۆ بم شیرینێ باڵا بەرزەی لاش بەفرینێ💘	yes (+)	positive	no (-)	no (-)	other
1271484838919524354	Jun 12 2020	کەسانێک وا دەزانن بە بونیان دەبنە هۆی ئارامی لە ژیانت نازانن گەر نەبن ئەو کاتە هەست بە ژیان دەکەین	yes (+)	negative	no (-)	no (-)	other
1271400636064677888	Jun 12 2020	هەموو شتێک لە نەبونیدا هەست بە بونی دەکرێت 🙃	yes (+)	neutral	no (-)	no (-)	other
1271502513204854785	Jun 12 2020	کەس ناتوانێ هەم لووتبەرز بێت و هەمیش خوازیاری فێربوون بێت	yes (+)	neutral	no (-)	no (-)	other
1271497347592265729	Jun 12 2020	مەوزوعی ڕاپۆرتیش بێتامی کرد مەعقولە دانیشی هەمووی بە دەست بنوسی🤦🏻‍♀️	yes (+)	negative	no (-)	no (-)	other
1271230828312506368	Jun 12 2020	کاکە ئێمە غەڵتمان کرد لە هەنێ ڕاستی تێگەیشتین🤦🏻‍♀️	yes (+)	negative	no (-)	no (-)	other
1271365154123378688	Jun 12 2020	مامە ئێستا لەو دەشتی هەولێر و شتە باوی ئەوەیە بڵێی ئەوە لۆ من حەزم لە کوڕ نییە وەک چاڵێنجی لێهاتووە 😂😂 بژی قەیرەکەم گیان 💜💜	yes (+)	positive	no (-)	no (-)	other
1271540077231996930	Jun 12 2020	خوێنت شیرینە وێنەی نەباتە	yes (+)	positive	no (-)	no (-)	other
1271527231207149568	Jun 12 2020	عەزیز وەیسی هاتیەسە توییتر سوو دو سوو توییتریش بوودە بڵخە و هەی هەلا دی چوپی وە کەس ناڕەسێد خوا لە قەزا و بەڵا لامان بێیەید	yes (+)	negative	no (-)	no (-)	other
1271492802346696704	Jun 12 2020	هیچ کات هیچ کەس ناتوانێ وەک من خۆشی بوێیت وەرە ئەمە تۆ و ئەمە تەواوۍ دوونیاااا	yes (+)	positive	no (-)	no (-)	other
1271426167581573120	Jun 12 2020	کێ وتی میوان هەر جارێک دووجار خۆشەویستە؟ تۆ هەزار جار وەرە، گەر هەزار ڕۆحم قوربانت نەکرد، لەمیوانی سێیەم بەدتر بم ❤️	yes (+)	positive	no (-)	no (-)	other
1271407438021959682	Jun 12 2020	وەرە لە چاوەکانی منەوە 🥺 سەیرێکی خۆت بکە 😔 بزانە لە چاوی منەوە چەن کەر و ناشرینی هەی حەیوان 😒💔	yes (+)	negative	yes (+)	yes (+)	individual
1271499161209393159	Jun 12 2020	شایەد باوڕ نەفەرموون وەلێ من ئێستە شاخێکی بێ سوێندم	yes (+)	neutral	no (-)	no (-)	other
1271557837135720449	Jun 12 2020	هەرکات باسی تۆمان کرد وەک بڵێی کێشەمان نەماوە	yes (+)	positive	no (-)	no (-)	other
1271552338604498946	Jun 12 2020	بۆ من ، کە لە هەمووشتێکدا بەدوای مانادا دەگەڕێم، ناتوانم جیهان وەک ڕێکەوتێکی کوێر تەماشا بکەم	yes (+)	negative	no (-)	no (-)	other
1271538457844867072	Jun 12 2020	هەندێ کەس وەکو دەریا وان ، لە ڕووی دەرەوە زۆر ئارام ، لە ناخەوە زۆر قوڵ 🤍	yes (+)	neutral	no (-)	no (-)	other
1271461542211588096	Jun 12 2020	خەریبی وەکو دەرمانەکێ تەحلە دڤێت هەر تام بکەیێ و تاما وێ هەتا هەتایێ دمینیتە ل سەر ئەزمانێ تە	yes (+)	negative	no (-)	no (-)	other
1271386037839953922	Jun 12 2020	خودا واجب و پێویست کردووە لەسەر خۆی کە پشتگیری ئیمانداران بکات چەند خۆشحاڵی و پڕ هیواو ئومێدییە کەسێک خودا پشتیوانی بێت	yes (+)	positive	no (-)	no (-)	other
1271371334296244225	Jun 12 2020	هەستئەکەم وردە وردە ئێرەش پڕ ئەبێ لە فەیک ئەکاونت 🤦🏻	yes (+)	neutral	no (-)	no (-)	other
1271499276724711425	Jun 12 2020	ئەوە چیە کاکە پیاو ناوێری سوعبەتەکتان لەگەڵ بکا 😒	yes (+)	negative	no (-)	no (-)	other
1271434817691770881	Jun 12 2020	💪پیاو هەرچەندە بەغیرەت بێت هەر لە سایەقی ژن دەترسێت🚗👩🙈😂	yes (+)	negative	no (-)	no (-)	other
1271457566061662209	Jun 12 2020	با پیرۆز بێ بە تۆ ئەم دنیایە بۆ منیش نە دەستمایەو نە سەرمایە 🖤	yes (+)	mixed	no (-)	no (-)	other
1271376770676199424	Jun 12 2020	جمعە مبارکە هەینیتان پیرۆز خودا دڵی هەموو لایەک خۆشبکەی دەستی کەس نەگەڕێنیەوە لە پاڕانەوە	yes (+)	positive	no (-)	no (-)	other
1271569663470768128	Jun 12 2020	ئەوەی لە تورەیی دا پێت دەگوترێت دەمێکە لە دڵدا هەلگیراوە	yes (+)	negative	no (-)	no (-)	other
1271532463559450624	Jun 12 2020	من پێش ئەوەی ئاشقی چاو بم ئاشقی ناو دەبم	yes (+)	neutral	no (-)	no (-)	other
1271518293753544705	Jun 12 2020	چاوت ئەستێرەی شەوێ مەرگت پێش مەرگم کەوێ	yes (+)	negative	no (-)	no (-)	other
1271502742264184833	Jun 12 2020	دەستت نوی کە بینە پێش ک کا برندە 😂	yes (+)	neutral	no (-)	no (-)	other
1271487146524848128	Jun 12 2020	کہ ڕ تۆ من بہ کہ سێکی خراپ ئہ زانی😌 لێم دوورکہ وە پێش ئہ وەی بہ باشیہ کہ م شہ ڕمہ زارت نە کہ م💙🤚🖤	yes (+)	negative	no (-)	no (-)	other
1271252874819928064	Jun 12 2020	پێویست ناکات دڵی هەمووان خۆش بکەیت بەڵام پێویستە لە سەرت ئازاری کەس نەدەیت	yes (+)	negative	no (-)	no (-)	other
1271508956733677574	Jun 12 2020	پێکەنین لێوی ناوێت دڵێکی شادی دەوێت🙊😌🙌	yes (+)	positive	no (-)	no (-)	other
1271531776662540289	Jun 12 2020	لە نێو خۆی ڕاناگرێت و ئەگەر ئەو کەسانە خۆیان نەگۆڕن و بە پێی پێوەرەکان پەکەکە هەڵسوکەوت نەکەن لەو کۆمەڵگا وەدر ئەنرێن	yes (+)	negative	no (-)	no (-)	other
1271520718681976833	Jun 12 2020	خەیاڵەکانمان زۆر جوانن بەڵام بە پێی کات لە ناو دەچن 🪐💕	yes (+)	mixed	no (-)	no (-)	other
1271522802521329666	Jun 12 2020	ئەگەر مردم لە خۆشیا چاوی تۆ خۆش	yes (+)	mixed	no (-)	no (-)	other
1271540118684348421	Jun 12 2020	مادەم مروفیت مروفایەتی بنوێنە چونکە مروف بە مروفایەتیەوە مروفە بێ مروفایەتی دەچێتە چوارچێوەیەکی تر	yes (+)	neutral	no (-)	no (-)	other
1271574045297958920	Jun 12 2020	زۆر حەزەکەم فێری عەرەبی بم🥺 ئێوە چۆن فێربوون؟	yes (+)	positive	no (-)	no (-)	other
1271564223546642433	Jun 12 2020	ئەوە چۆن بەعزێ تاقەتی موناقەشەو شتی ماوە	yes (+)	negative	no (-)	no (-)	other
1271560777611255808	Jun 12 2020	زۆر پێم سەیرە خەڵکی ئەڵێن ئەگەر جگەرە نەبێ چیبکەم یان چۆن خەمەکانم لەیاد بکەم 😲😲😳🚬	yes (+)	neutral	no (-)	no (-)	other
1271550711411679233	Jun 12 2020	دوروبەرمان پڕن لەمرۆڤ،،،، بەڵام هەمیشە هەست بەتەنهایی ئەکەین هۆکاری ئەوە چییە ؟	yes (+)	negative	no (-)	no (-)	other
1271405541819113474	Jun 12 2020	شەرت نیە تویتێک بکە ی زۆرترین کەس ڵایک بکا یان ڕیپلەی بکات شەرت ئەوەیە تویتێکی بە سود بێ و چە نکەسێک سودی لێ ببینێ ئەگەر کەمیش بن کەسەکان	yes (+)	negative	no (-)	no (-)	other
1271530364478128131	Jun 12 2020	بەنەهری کەوسەر و شیری و عەسەل چەند تینووە سۆفی لەبی نالی دوچەندان بۆ لەبانی لەعلی موشتاقە نالی	yes (+)	negative	no (-)	no (-)	other
1271379978194767874	Jun 12 2020	شەوی تاریک نامێنێ، تیشکی ڕۆژ دێتە سەرێ	yes (+)	positive	no (-)	no (-)	other
1271550517249015813	Jun 12 2020	ڕووتی ڕووتم ڕوو لە تاوی ڕویی ڕۆژی ڕوومەتم	yes (+)	positive	no (-)	no (-)	other
1271311770204819457	Jun 12 2020	ڕۆژی هەینیە سەڵاوات بدەن لەسەر پێشەوای مرۆڤایەتی اللهم صل على محمد وعلى ال محمد	yes (+)	positive	no (-)	no (-)	other
1271483108328693761	Jun 12 2020	مناڵانی کار ئەو مناڵانەی هەموو ڕۆژێک دەمرن	yes (+)	negative	no (-)	no (-)	other
1271329393441308673	Jun 12 2020	لە کۆتاییدا هەموویان ئەمانگۆڕنەوە بە کەسێک کە دوو ڕۆژە ناسیویانە	yes (+)	negative	no (-)	no (-)	other
1271234351167156227	Jun 12 2020	بخەون کێ ناڵێت سبەی ئەو ڕۆژە نییە کە ساڵانێکە دوعای بۆ ئەکەیت	yes (+)	positive	no (-)	no (-)	other
1271367939556548608	Jun 12 2020	تۆ هەر چیەک بیت ڕێک هەر بە ئەندازەی تێگەیشتنی بەرامبەرەکەتی 🤷‍♀️	yes (+)	neutral	no (-)	no (-)	other
1271340786605592581	Jun 12 2020	چاو برۆی ڕەش و قەترانی چەنێ جوانن خوای بان سەر 😍👑	yes (+)	positive	no (-)	no (-)	other
1271554902158987269	Jun 12 2020	لە ژیاندا پێویست ناکات پێداگری لەسەر بابەتێک بکەیت، چونکە ژیان واتا گۆڕانی بەردەوام	yes (+)	positive	no (-)	no (-)	other
1271519010903990273	Jun 12 2020	ژیان جوانە بەڵام من هیچی لێ تێناگەم گامبۆل	yes (+)	negative	no (-)	no (-)	other
1271373905672970243	Jun 12 2020	گەر ژیانت بەو شێوەیە لێنەکەیت کە خۆت دەتەوێت، خەڵک ژیانت بەو شێوەیە لێ دەکات کە خۆیان دەیانەوێت	yes (+)	mixed	no (-)	no (-)	other
1271515201532289026	Jun 12 2020	زۆر قسەم لەگەڵ خۆم کرد دوای موجامەلەو شەڕە جونێکی زۆر توانیم واز لە ژیانی بێ جەوی بێنم وەک بەشەر بچم لای ماڵەوە دانیشم	yes (+)	mixed	no (-)	no (-)	other
1271511240561635328	Jun 12 2020	هەندێک جار مرۆڤ چاند ساتێک تەندروست بیر ئەکاتەوە لەویە هەموو ژیانی بگۆڕێت	yes (+)	negative	no (-)	no (-)	other
1271498788000206852	Jun 12 2020	ژیانی هاوبەشی ئیجباری ئەشێ باحاڵ بێ 😉	yes (+)	positive	no (-)	no (-)	other
1271434010565259265	Jun 12 2020	وتم من هیچم ناوێ لە تۆ تەنیا خۆشیم دەوێ بۆ ژیانی تۆ	yes (+)	positive	no (-)	no (-)	other
1271444776651575296	Jun 12 2020	د شێرکۆ عەبدوڵا ئادەی چوارسەد ملیارم بۆ بخەرە ڕستەوە قوربان گیان لە ڕستەدا جێی نابێتەوە،ئەخرێتە ژێر زەمینەوە 😂	yes (+)	positive	no (-)	no (-)	other
1271536905331585024	Jun 12 2020	سبەینێ کارەبا ببڕێ لە کاتی کویز و سفری بینی😬💔	yes (+)	negative	no (-)	no (-)	other
1271559654624186368	Jun 12 2020	بەنی ئادەم هیچ کاتێ بێ خەتا و بێ گەرد نیە	yes (+)	neutral	no (-)	no (-)	other
1271556263831375872	Jun 12 2020	زۆر ناشرینی کاتێ ڕەسم لای سەیارەوە ئەگری ئەزانی؟🤦🏼‍♀️	yes (+)	negative	no (-)	no (-)	other
1271348433849384961	Jun 12 2020	هەر کاتێ ئێوە باس لە جەبر جوغرافیا ئەکەن حەز ئەکەم بتانخۆم ئەونە جوانن😍	yes (+)	positive	no (-)	no (-)	other
1271547813185441794	Jun 12 2020	کاتێک زمان هەرەس دێنی وشەکان دەشکێن ئا ئەو دەمە ئەگەر قەرار بێت شتێک هەبێت بۆ وتن ئەوا مۆسیقا دەیڵێت	yes (+)	positive	no (-)	no (-)	other
1271478496146132994	Jun 12 2020	چەند جوانم کاتێک گرینگ نیە بەلامەوە هیچ شتێک بزانم دەربارەی هیچ کەسێکەوە وە ئارەزوو ناکەم شتێک بزانم کە پەیوەندی بە منەوە نیە 🙂🍂	yes (+)	positive	no (-)	no (-)	other
1271471136031813632	Jun 12 2020	کە بەڵا ڕووی تێکردی ناڵێ کوڕی کێی	yes (+)	negative	no (-)	no (-)	other
1271462206715158530	Jun 12 2020	بەکوردی و بەکورتی لێرە کچ نانی جوانی ڕوخساری دەخوا کوڕیش نانی گیرفانی دەخوا ئەوەی دەشرێ وانییە سەری دای لە بەرد😱	yes (+)	negative	no (-)	no (-)	other
1271470075770482688	Jun 12 2020	ماچا شێرین، کۆ لێڤا تۆ بۆ من دا	yes (+)	positive	no (-)	no (-)	other
1271565545146667010	Jun 12 2020	بخەون کێ ناڵێت سبەی ئەو ڕۆژە نییە کە ساڵانێکە دوعای بۆ ئەکەیت	yes (+)	neutral	no (-)	no (-)	other
1271567119260561411	Jun 12 2020	ئەگەر کەسێک بەردی تێگرتیت ئەوا تۆ گوڵی تێبگرە بەلام لە بیرت نەچێ لەناو گوڵدان بێ	yes (+)	mixed	no (-)	no (-)	other
1271564497799598082	Jun 12 2020	گرینگ نییە ئەوەی دەربارەی من ئەیلێن من ئەزانم کە من کێم و پێویست ناکا هیچ شتێک بۆ هیچ کەسێک بسەلمێنم 😌😉	yes (+)	neutral	no (-)	no (-)	other
1271544074835820548	Jun 12 2020	پێویست ناکات ڕونکردنەوە بۆ هیچ کەسێک بدەی ئەوەی دەتناسێت هەرگیز بەهەڵە لێت تێناگات	yes (+)	neutral	no (-)	no (-)	other
1271540916474519557	Jun 12 2020	کاتێک مرۆڤ هەژار دەبێت، چاکەکانیشی بێ بایەخ دەبن بەڵام کەسێک کە دەوڵەمەند بێت، عەیبەکانیشی بە هونەر دەبیندرێت	yes (+)	negative	no (-)	no (-)	other
1271526646860955649	Jun 12 2020	تانیا لە ناو کورد ئەگەر کەسێک بیەوێ جیاواز خۆی پیشان بدات یا خۆی ڕووت ئەکاتەوە یا ئەڵێ باوەڕم بە ئیسلام نیە	yes (+)	negative	no (-)	no (-)	other
1271469213690011649	Jun 12 2020	هیچ کەسێک بەرپرس نیە لەوەی کە کەسێک خۆی بکوژێت	yes (+)	positive	no (-)	no (-)	other
1271560148595740675	Jun 12 2020	لێیان گەڕێ با بڕۆن، تۆ شایەنی کەسێکی کە بۆ هەمیشە دەمێنێتەوە	yes (+)	positive	no (-)	no (-)	other
1271427873396662277	Jun 12 2020	دڵ تەنگی هیچ کەسێکی نەکوشتوە بەڵام وای لێکردووین خاڵی بین لە هەموو شتێک محمود دروێش 💫	yes (+)	negative	no (-)	no (-)	other
1271400399765995523	Jun 12 2020	ئێستا من کەسێکی دیکەم خاوەنی دڵێکی دیکەم zAKO’🖤	yes (+)	mixed	no (-)	no (-)	other
1271565723656237057	Jun 12 2020	نەمزانی ئەوەندە بێ وەعد دەردەچی بە شتێکی کەم زۆر شتی جوان لەناو دەچێت	yes (+)	negative	no (-)	no (-)	other
1271513657688690695	Jun 12 2020	تۆ بە درۆوە بڵێ دێم تا من بەڕاستی کفن و دەفنی خەفەت کەم ڕاهێن ڕێبین	yes (+)	positive	no (-)	no (-)	other
1271497838531411970	Jun 12 2020	جا تخوا برادەر لە تەنگانەیا فریات نەکەوێ ئەوە کەی برادەرە؟؟؟	yes (+)	negative	no (-)	no (-)	other
1271498220917702658	Jun 12 2020	پێت وایە ئەو گوڵ ە لای من نەخێر تەواوی باخەکەیە❤	yes (+)	positive	no (-)	no (-)	other
1271409568581632007	Jun 12 2020	ئەگەر گوڵ نیت دڕکیش مەبە😔💀	yes (+)	neutral	no (-)	no (-)	other
1271238576337031169	Jun 12 2020	دە لاچۆ تۆزێ پێنەکەنم هەر دانیشم گوێ لە مەسلە بێماناکان بگرم	yes (+)	neutral	no (-)	no (-)	other
1271253525394345985	Jun 12 2020	ئێستاش کە ناوی تۆم لەلا ئەهێنن بە ئێشترە لەوەی دڵم دەربێنن • • تۆ ژیان و گیانی منی هێشتا هەموو دوونیای منی	yes (+)	mixed	no (-)	no (-)	other
1271495585879732225	Jun 12 2020	زۆر بەداخەوا یەکی لە بەرکەوتەنەی دووشمەی پیشو لەگەلم بو ئەمرو کۆچی دوای کرد خوای گەورە لی خۆشبیت و سەبوری کەسو کاری بدات	yes (+)	negative	no (-)	no (-)	other
1271380381883928576	Jun 12 2020	گەورەترین کارەسات مردنی هیوایەلەدڵی کەسک کەهێشتا زیندووە	yes (+)	negative	no (-)	no (-)	other
1271573569185734656	Jun 12 2020	هەموو کەسێک دەگۆڕێت کاتێک کەسێکی نوێ دەناسێت	yes (+)	negative	no (-)	no (-)	other
1271566103580475394	Jun 12 2020	ئەگەر هەموو دەگاکانی دوونیا بەڕوت دا داخران دەرگای سەلاجەکە بکەوە و دڵخۆش بە🤘🏻	yes (+)	positive	no (-)	no (-)	other
1271570173284225027	Jun 12 2020	مەسەلەکی کوردی هەیە دەرێ دوژمنی خۆت بە شەکراوی بخنکێنە	yes (+)	negative	no (-)	no (-)	other
1271569443689304069	Jun 12 2020	باشە هەنێک هەیە کەی تێئەگات بۆڵیوودی ئێستا ئەو فلیما هندیا کۆنانەی جاران نیە؟🥺	yes (+)	negative	no (-)	no (-)	other
1271562805485998085	Jun 12 2020	کورد قسەیەکی جوانی هەیە کە ئەڵێ بارێک بڕنەو بنێی لەکەر هەر گورگ ئەی خوات	yes (+)	neutral	no (-)	no (-)	other
1271571964596031489	Jun 12 2020	من ئەگەر چاک بم یان خراپ تۆ بڕۆ هەوڵ بۆ خۆت بدە لە کۆتاییدا هەرکەسێ ئەوە دروێنەدەکات کە چاندوویەتی شیرازی ❤️	yes (+)	mixed	no (-)	no (-)	other
1271585455042170880	Jun 12 2020	یەک جار لەم بێتاقەتیە دەرم کە	yes (+)	negative	no (-)	no (-)	other
1271554729076617217	Jun 12 2020	کاکە توخوا واز بێنە ، وەڵا یەک گا ئەکەم بە خێر بەس واز بێنە 😩 خوایە قاچێکم بشکێ بەس دەمم هیلاک نەبێ	yes (+)	negative	no (-)	no (-)	other
1271550209932300292	Jun 12 2020	داخلی یەک سوودی زۆری لۆم هەبوو ئەویش فێری چا خواردنەوەی کردم ☕️😋	yes (+)	positive	no (-)	no (-)	other
1271428518795268096	Jun 12 2020	با ئەمرۆی من و تۆ وەک یەکەم ڕۆژی یەکتر ناسینمان جوان ڕازاوە خۆش بێت بۆ ئێمە🥺💔	yes (+)	positive	no (-)	no (-)	other
1271919878438608903	Jun 13 2020	نە هەموو ئاوێک☁ بۆ خواردنەوە ئەبێ و نەهەموو کەسێک🙋 بۆ هاوڕێیەتی. 👑🙊💚	yes (+)	mixed	no (-)	no (-)	other
1271900337851555846	Jun 13 2020	هەرگیز زۆر پێداگری مەکە. چوونکە ڕۆژێک دێت لە هەمووشتێ بێ‌منەت ئەبی. ئیتر ببن یا نەبن، بۆت گرینگ‌ نین.💔🌚	yes (+)	mixed	no (-)	no (-)	other
1271875209344229383	Jun 13 2020	باشە بۆ دەفع‌ئەبی کە ئەنفۆڵۆوت ئەکەن؟ ئەمڕۆ تۆیان بە دڵ‌ بووە و سبەی بە دڵیان‌ نیت. هەرای بۆ چییە؟ خخ!	yes (+)	neutral	no (-)	no (-)	other
1271763615520088064	Jun 13 2020	کە قسەو لەگەڵ ئەکەم دڵم خاو ئەبیتەوە ڕێک وەک مریشکی بەستو	yes (+)	positive	no (-)	no (-)	other
1271794334975827968	Jun 13 2020	یەکێک لە پیرۆزترین خاڵە کانی مێژووی کورد لەو ماوەیە دا هاتنی ئەلبۆمەکەی ناسررەزازی بوو ئەگە بەجاشم دانانێن	yes (+)	mixed	no (-)	no (-)	other
1271609805430575104	Jun 13 2020	« کە تۆ بەدی نەهاتی، هیچ ئاواتێکی ترم نەخواست »	yes (+)	mixed	no (-)	no (-)	other
1271841448506376192	Jun 13 2020	جلکی براشم پێ جوانبایە لێم دەستاند پێ دەهاتمە کولیەی خاسەتەن چاکەتی زستانی🌚🔥	yes (+)	neutral	no (-)	no (-)	other
1271852802466349057	Jun 13 2020	منیش ئەتوانم خراپ بم، بەڵام باش پەروەردەیان کردووم.🌻	yes (+)	positive	no (-)	no (-)	other
1271864333274882051	Jun 13 2020	ئەڵێن:" ئەوەی جوانە، بێ‌وەفایە". 🙁 خۆ تۆ جوان نەبووی هەی مەیموون!🐒 😊 😁 😅 😂	yes (+)	negative	yes (+)	yes (+)	individual
1271866495623213057	Jun 13 2020	ئەوەنە میکیاجتان بەکارهێناوە، ئیستا بە بێ میکیاج ئەڵێی تووشی کۆرۆنا بوون! لەگەڵ ڕێزما. 😅	yes (+)	negative	no (-)	no (-)	other
1271822123099619329	Jun 13 2020	هیچ کەسێک ئەوەندە بێ‌مەجال نییە کە نەتوانێ هەواڵێکت بپرسێ؛ بەڵام دیارە تۆ لە کەسە ئازیزەکانی ئەو نیت!🙂💔	yes (+)	negative	no (-)	no (-)	other
1271839051876876288	Jun 13 2020	واز لە کەلەڕەقی بێنن! ژیان کورتە. دڵی یەک مەشکێنن! 😅💔🖐🏿	yes (+)	mixed	no (-)	no (-)	other
1271791742526898176	Jun 13 2020	بریا ئەوان لە شوێنی من بان ئەوکات بڕیاریان دابا ژیانی کام لا خۆشترە	yes (+)	negative	no (-)	no (-)	other
1271897635595616258	Jun 13 2020	شەوان وەحشەکە یێت بۆم لەژێر سیسەمەکەما 😖	yes (+)	negative	no (-)	no (-)	other
1271913866142851074	Jun 13 2020	ئێوەی دژەژنی کەسیف، پێویست ناکا خەمی فاڵۆوێر فاڵۆوینگی ئێمە بخۆن. ئێوە بچن بە مێش‌کوژ، خاکم بۆ ئازاد کەن گووگوولییەکانی تویتێر.	yes (+)	negative	yes (+)	yes (+)	other
1271789322803576833	Jun 13 2020	ئەگەر ئاو قسەی کردبا، ئەوا بە هەندێکی ئەگوت:" دڵتان بشۆن و پاکی‌ بکەنەوە لە جیاتی دەستتان".	yes (+)	negative	no (-)	no (-)	other
1271738282586636289	Jun 13 2020	یەک یاسا فێربە: وەک ئاو نەرم‌ بە، بەڵام ئەگەر خەڵکی مەلەیان نەزانی بیانخنکێنە.	yes (+)	neutral	no (-)	no (-)	other
1271716316806873091	Jun 13 2020	ئینجا ئەوە باسی مەسەلەی ئەو ڕۆژهەڵاتییە و نازانم چییە؛ هەر تەرس بخۆی لەو قسەو باشترە.	yes (+)	negative	no (-)	no (-)	other
1271671845440434177	Jun 13 2020	ئەگەر 10ی ئەو شەڕانە وا ڕەفێقەکانم بۆ کەنیشکەکانی ئەگێڕنۆ ڕاس‌وایا، ئێستا فەقەت من و سێ چوار نەفەری تر زینگ‌ بووین.	yes (+)	positive	no (-)	no (-)	other
1271859339268104193	Jun 13 2020	ئێستا کەسەکان بە چۆنیەتیی قسە‌کردنیان لەسەر کەسانی دیکە ئەناسم، نەک بە باس‌کردنی خۆیان.😒	yes (+)	neutral	no (-)	no (-)	other
1271650654361133059	Jun 13 2020	پێشان، کەسێک دەبرایە سەر ئاو و ئاویان‌ نەئەدا؛ ئێستاش میللەتێک ئەبرێتە سەر ئاو و ئاوی‌ نادەن تا ئەخنکێ.	yes (+)	negative	no (-)	no (-)	other
1271905727377006594	Jun 13 2020	ئەموت ئیتر شەوەکانم لەگەڵ تۆدا 😌 چراخانە/ نەم‌ئەزانی ڕۆژێ دادێ😐 لای تۆ ئەبم بە بێگانە/😏 ڕۆژێ دێ بیرم‌ ئەکەی/ بەتەنیا یادم‌ ئەکەی 😕	yes (+)	mixed	no (-)	no (-)	other
1271856366458736640	Jun 13 2020	بە جدی شەرم لە خۆم ئەکەم بە سناپەوە گۆرانی بڵێمەوە. قەینا ئەوەش! خۆ بە ڕێگایا بڕۆم و کەسێک تەسویرم‌ کا، ڕێک ئەبم بە دڵۆپێک ئاو! 😂💔	yes (+)	negative	no (-)	no (-)	other
